"","uid","site_id","date_col","visit_no","state","analyte","result","source"
"6680",7259,"NLA12_VA-110","7/18/2012",1,"VA","ptl",19,"NLA 2012"
"6681",7259,"NLA12_VA-110","7/18/2012",1,"VA","turb",2.47,"NLA 2012"
"6682",7053,"NLA12_VA-111","7/10/2012",1,"VA","ntl",0.561,"NLA 2012"
"6683",7053,"NLA12_VA-111","7/10/2012",1,"VA","ptl",114,"NLA 2012"
"6684",7053,"NLA12_VA-111","7/10/2012",1,"VA","turb",6.04,"NLA 2012"
"6685",7777,"NLA12_VA-112","8/8/2012",1,"VA","ntl",0.356,"NLA 2012"
"6686",7777,"NLA12_VA-112","8/8/2012",1,"VA","ptl",24,"NLA 2012"
"6687",7777,"NLA12_VA-112","8/8/2012",1,"VA","turb",1.46,"NLA 2012"
"6688",6587,"NLA12_VA-114","6/14/2012",1,"VA","ntl",0.371,"NLA 2012"
"6689",6587,"NLA12_VA-114","6/14/2012",1,"VA","ptl",35,"NLA 2012"
"6690",6587,"NLA12_VA-114","6/14/2012",1,"VA","turb",4.09,"NLA 2012"
"6691",6438,"NLA12_VA-116","6/6/2012",1,"VA","ntl",0.184,"NLA 2012"
"6692",6438,"NLA12_VA-116","6/6/2012",1,"VA","ptl",37,"NLA 2012"
"6693",6438,"NLA12_VA-116","6/6/2012",1,"VA","turb",3.01,"NLA 2012"
"6694",7237,"NLA12_VA-118","7/17/2012",1,"VA","ntl",3.081,"NLA 2012"
"6695",7237,"NLA12_VA-118","7/17/2012",1,"VA","ptl",426,"NLA 2012"
"6696",7237,"NLA12_VA-118","7/17/2012",1,"VA","turb",47.56,"NLA 2012"
"6697",7564,"NLA12_VA-119","7/31/2012",1,"VA","ntl",1.555,"NLA 2012"
"6698",7564,"NLA12_VA-119","7/31/2012",1,"VA","ptl",124,"NLA 2012"
"6699",7564,"NLA12_VA-119","7/31/2012",1,"VA","turb",27.02,"NLA 2012"
"6700",7094,"NLA12_VA-121","7/11/2012",1,"VA","ntl",0.803,"NLA 2012"
"6701",7094,"NLA12_VA-121","7/11/2012",1,"VA","ptl",96,"NLA 2012"
"6702",7094,"NLA12_VA-121","7/11/2012",1,"VA","turb",10.93,"NLA 2012"
"6703",7778,"NLA12_VA-123","8/8/2012",1,"VA","ntl",2.005,"NLA 2012"
"6704",7778,"NLA12_VA-123","8/8/2012",1,"VA","ptl",112,"NLA 2012"
"6705",7778,"NLA12_VA-123","8/8/2012",1,"VA","turb",14.78,"NLA 2012"
"6706",6568,"NLA12_VA-125","6/13/2012",1,"VA","ntl",0.49,"NLA 2012"
"6707",6568,"NLA12_VA-125","6/13/2012",1,"VA","ptl",27,"NLA 2012"
"6708",6568,"NLA12_VA-125","6/13/2012",1,"VA","turb",1.67,"NLA 2012"
"6709",7455,"NLA12_VA-126","7/26/2012",1,"VA","ntl",0.55,"NLA 2012"
"6710",7455,"NLA12_VA-126","7/26/2012",1,"VA","ptl",40,"NLA 2012"
"6711",7455,"NLA12_VA-126","7/26/2012",1,"VA","turb",6.97,"NLA 2012"
"6712",7963,"NLA12_VA-127","8/15/2012",1,"VA","ntl",0.815,"NLA 2012"
"6713",7963,"NLA12_VA-127","8/15/2012",1,"VA","ptl",81,"NLA 2012"
"6714",7963,"NLA12_VA-127","8/15/2012",1,"VA","turb",4.07,"NLA 2012"
"6715",7964,"NLA12_VA-130","8/15/2012",1,"VA","ntl",0.448,"NLA 2012"
"6716",7964,"NLA12_VA-130","8/15/2012",1,"VA","ptl",61,"NLA 2012"
"6717",7964,"NLA12_VA-130","8/15/2012",1,"VA","turb",3.22,"NLA 2012"
"6718",6792,"NLA12_VA-R01","6/26/2012",1,"VA","ntl",0.176,"NLA 2012"
"6719",6792,"NLA12_VA-R01","6/26/2012",1,"VA","ptl",9,"NLA 2012"
"6720",6792,"NLA12_VA-R01","6/26/2012",1,"VA","turb",0.51,"NLA 2012"
"6721",7636,"NLA12_VA-R05","8/1/2012",1,"VA","ntl",0.353,"NLA 2012"
"6722",7636,"NLA12_VA-R05","8/1/2012",1,"VA","ptl",12,"NLA 2012"
"6723",7636,"NLA12_VA-R05","8/1/2012",1,"VA","turb",1.11,"NLA 2012"
"6724",7565,"NLA12_VA-R06","7/31/2012",1,"VA","ntl",0.298,"NLA 2012"
"6725",7565,"NLA12_VA-R06","7/31/2012",1,"VA","ptl",15,"NLA 2012"
"6726",7565,"NLA12_VA-R06","7/31/2012",1,"VA","turb",1.08,"NLA 2012"
"6727",7378,"NLA12_VA-R14","7/24/2012",1,"VA","ntl",0.159,"NLA 2012"
"6728",7378,"NLA12_VA-R14","7/24/2012",1,"VA","ptl",13,"NLA 2012"
"6729",7378,"NLA12_VA-R14","7/24/2012",1,"VA","turb",1.57,"NLA 2012"
"6730",6818,"NLA12_VA-R17","6/27/2012",1,"VA","ntl",0.191,"NLA 2012"
"6731",6818,"NLA12_VA-R17","6/27/2012",1,"VA","ptl",9,"NLA 2012"
"6732",6818,"NLA12_VA-R17","6/27/2012",1,"VA","turb",0.86,"NLA 2012"
"6733",7738,"NLA12_VA-R18","8/7/2012",1,"VA","ntl",1.16,"NLA 2012"
"6734",7738,"NLA12_VA-R18","8/7/2012",1,"VA","ptl",103,"NLA 2012"
"6735",7738,"NLA12_VA-R18","8/7/2012",1,"VA","turb",15.93,"NLA 2012"
"6736",1000013,"NLA12_VT-101","6/18/2012",1,"VT","ntl",0.261,"NLA 2012"
"6737",1000013,"NLA12_VT-101","6/18/2012",1,"VT","ptl",18,"NLA 2012"
"6738",1000013,"NLA12_VT-101","6/18/2012",1,"VT","turb",0.37,"NLA 2012"
"6739",1000110,"NLA12_VT-101","8/1/2012",2,"VT","ntl",0.276,"NLA 2012"
"6740",1000110,"NLA12_VT-101","8/1/2012",2,"VT","ptl",14,"NLA 2012"
"6741",1000110,"NLA12_VT-101","8/1/2012",2,"VT","turb",0.49,"NLA 2012"
"6742",1000020,"NLA12_VT-102","6/26/2012",1,"VT","ntl",0.25,"NLA 2012"
"6743",1000020,"NLA12_VT-102","6/26/2012",1,"VT","ptl",14,"NLA 2012"
"6744",1000020,"NLA12_VT-102","6/26/2012",1,"VT","turb",1.03,"NLA 2012"
"6745",7520,"NLA12_VT-103","7/30/2012",1,"VT","ntl",0.343,"NLA 2012"
"6746",7520,"NLA12_VT-103","7/30/2012",1,"VT","ptl",20,"NLA 2012"
"6747",7520,"NLA12_VT-103","7/30/2012",1,"VT","turb",0.87,"NLA 2012"
"6748",1000071,"NLA12_VT-104","7/17/2012",1,"VT","ntl",0.296,"NLA 2012"
"6749",1000071,"NLA12_VT-104","7/17/2012",1,"VT","ptl",9,"NLA 2012"
"6750",1000071,"NLA12_VT-104","7/17/2012",1,"VT","turb",0.59,"NLA 2012"
"6751",1000032,"NLA12_VT-106","7/2/2012",1,"VT","ntl",0.315,"NLA 2012"
"6752",1000032,"NLA12_VT-106","7/2/2012",1,"VT","ptl",20,"NLA 2012"
"6753",1000032,"NLA12_VT-106","7/2/2012",1,"VT","turb",1.44,"NLA 2012"
"6754",1000054,"NLA12_VT-109","7/12/2012",1,"VT","ntl",0.429,"NLA 2012"
"6755",1000054,"NLA12_VT-109","7/12/2012",1,"VT","ptl",19,"NLA 2012"
"6756",1000054,"NLA12_VT-109","7/12/2012",1,"VT","turb",1.11,"NLA 2012"
"6757",1000167,"NLA12_VT-110","8/22/2012",1,"VT","ntl",0.231,"NLA 2012"
"6758",1000167,"NLA12_VT-110","8/22/2012",1,"VT","ptl",9,"NLA 2012"
"6759",1000167,"NLA12_VT-110","8/22/2012",1,"VT","turb",0.71,"NLA 2012"
"6760",6953,"NLA12_VT-112","7/5/2012",1,"VT","ntl",0.536,"NLA 2012"
"6761",6953,"NLA12_VT-112","7/5/2012",1,"VT","ptl",19,"NLA 2012"
"6762",6953,"NLA12_VT-112","7/5/2012",1,"VT","turb",6.46,"NLA 2012"
"6763",8199,"NLA12_VT-112","8/24/2012",2,"VT","ntl",0.431,"NLA 2012"
"6764",8199,"NLA12_VT-112","8/24/2012",2,"VT","ptl",16,"NLA 2012"
"6765",8199,"NLA12_VT-112","8/24/2012",2,"VT","turb",2.27,"NLA 2012"
"6766",1000097,"NLA12_VT-114","7/26/2012",1,"VT","ntl",0.136,"NLA 2012"
"6767",1000097,"NLA12_VT-114","7/26/2012",1,"VT","ptl",10,"NLA 2012"
"6768",1000097,"NLA12_VT-114","7/26/2012",1,"VT","turb",0.29,"NLA 2012"
"6769",1000141,"NLA12_VT-115","8/13/2012",1,"VT","ntl",0.429,"NLA 2012"
"6770",1000141,"NLA12_VT-115","8/13/2012",1,"VT","ptl",31,"NLA 2012"
"6771",1000141,"NLA12_VT-115","8/13/2012",1,"VT","turb",1.17,"NLA 2012"
"6772",7056,"NLA12_VT-R01","7/10/2012",1,"VT","ntl",0.308,"NLA 2012"
"6773",7056,"NLA12_VT-R01","7/10/2012",1,"VT","ptl",12,"NLA 2012"
"6774",7056,"NLA12_VT-R01","7/10/2012",1,"VT","turb",0.39,"NLA 2012"
"6775",7096,"NLA12_VT-R02","7/11/2012",1,"VT","ntl",0.216,"NLA 2012"
"6776",7096,"NLA12_VT-R02","7/11/2012",1,"VT","ptl",5,"NLA 2012"
"6777",7096,"NLA12_VT-R02","7/11/2012",1,"VT","turb",0.32,"NLA 2012"
"6778",7179,"NLA12_WA-101","7/12/2012",1,"WA","ntl",0.344,"NLA 2012"
"6779",7179,"NLA12_WA-101","7/12/2012",1,"WA","ptl",21,"NLA 2012"
"6780",7179,"NLA12_WA-101","7/12/2012",1,"WA","turb",0.95,"NLA 2012"
"6781",8157,"NLA12_WA-101","8/21/2012",2,"WA","ntl",0.435,"NLA 2012"
"6782",8157,"NLA12_WA-101","8/21/2012",2,"WA","ptl",31,"NLA 2012"
"6783",8157,"NLA12_WA-101","8/21/2012",2,"WA","turb",0.75,"NLA 2012"
"6784",7685,"NLA12_WA-102","8/2/2012",1,"WA","ntl",1.573,"NLA 2012"
"6785",7685,"NLA12_WA-102","8/2/2012",1,"WA","ptl",180,"NLA 2012"
"6786",7685,"NLA12_WA-102","8/2/2012",1,"WA","turb",2.52,"NLA 2012"
"6787",8238,"NLA12_WA-103","8/27/2012",1,"WA","ntl",0.286,"NLA 2012"
"6788",8238,"NLA12_WA-103","8/27/2012",1,"WA","ptl",9,"NLA 2012"
"6789",8238,"NLA12_WA-103","8/27/2012",1,"WA","turb",0.01,"NLA 2012"
"6790",8496,"NLA12_WA-104","9/11/2012",1,"WA","ntl",0.624,"NLA 2012"
"6791",8496,"NLA12_WA-104","9/11/2012",1,"WA","ptl",99,"NLA 2012"
"6792",8496,"NLA12_WA-104","9/11/2012",1,"WA","turb",7.94,"NLA 2012"
"6793",1000087,"NLA12_WA-106","7/24/2012",1,"WA","ntl",0.968,"NLA 2012"
"6794",1000087,"NLA12_WA-106","7/24/2012",1,"WA","ptl",53,"NLA 2012"
"6795",1000087,"NLA12_WA-106","7/24/2012",1,"WA","turb",5.36,"NLA 2012"
"6796",1000107,"NLA12_WA-107","7/31/2012",1,"WA","ntl",1.074,"NLA 2012"
"6797",1000107,"NLA12_WA-107","7/31/2012",1,"WA","ptl",74,"NLA 2012"
"6798",1000107,"NLA12_WA-107","7/31/2012",1,"WA","turb",7.13,"NLA 2012"
"6799",7258,"NLA12_WA-108","7/17/2012",1,"WA","ntl",0.259,"NLA 2012"
"6800",7258,"NLA12_WA-108","7/17/2012",1,"WA","ptl",38,"NLA 2012"
"6801",7258,"NLA12_WA-108","7/17/2012",1,"WA","turb",0.61,"NLA 2012"
"6802",7915,"NLA12_WA-109","8/14/2012",1,"WA","ntl",0.256,"NLA 2012"
"6803",7915,"NLA12_WA-109","8/14/2012",1,"WA","ptl",15,"NLA 2012"
"6804",7915,"NLA12_WA-109","8/14/2012",1,"WA","turb",0.64,"NLA 2012"
"6805",8783,"NLA12_WA-110","9/26/2012",1,"WA","ntl",0.154,"NLA 2012"
"6806",8783,"NLA12_WA-110","9/26/2012",1,"WA","ptl",19,"NLA 2012"
"6807",8783,"NLA12_WA-110","9/26/2012",1,"WA","turb",0.68,"NLA 2012"
"6808",1000136,"NLA12_WA-111","8/9/2012",1,"WA","ntl",0.64,"NLA 2012"
"6809",1000136,"NLA12_WA-111","8/9/2012",1,"WA","ptl",16,"NLA 2012"
"6810",1000136,"NLA12_WA-111","8/9/2012",1,"WA","turb",1.05,"NLA 2012"
"6811",7257,"NLA12_WA-112","7/18/2012",1,"WA","ntl",0.523,"NLA 2012"
"6812",7257,"NLA12_WA-112","7/18/2012",1,"WA","ptl",93,"NLA 2012"
"6813",7257,"NLA12_WA-112","7/18/2012",1,"WA","turb",1.43,"NLA 2012"
"6814",8319,"NLA12_WA-114","8/30/2012",1,"WA","ntl",0.591,"NLA 2012"
"6815",8319,"NLA12_WA-114","8/30/2012",1,"WA","ptl",92,"NLA 2012"
"6816",8319,"NLA12_WA-114","8/30/2012",1,"WA","turb",1.45,"NLA 2012"
"6817",8391,"NLA12_WA-115","9/5/2012",1,"WA","ntl",0.444,"NLA 2012"
"6818",8391,"NLA12_WA-115","9/5/2012",1,"WA","ptl",50,"NLA 2012"
"6819",8391,"NLA12_WA-115","9/5/2012",1,"WA","turb",0.37,"NLA 2012"
"6820",8495,"NLA12_WA-116","9/12/2012",1,"WA","ntl",0.724,"NLA 2012"
"6821",8495,"NLA12_WA-116","9/12/2012",1,"WA","ptl",22,"NLA 2012"
"6822",8495,"NLA12_WA-116","9/12/2012",1,"WA","turb",1.91,"NLA 2012"
"6823",6925,"NLA12_WA-118","7/2/2012",1,"WA","ntl",0.585,"NLA 2012"
"6824",6925,"NLA12_WA-118","7/2/2012",1,"WA","ptl",28,"NLA 2012"
"6825",6925,"NLA12_WA-118","7/2/2012",1,"WA","turb",0.29,"NLA 2012"
"6826",8444,"NLA12_WA-120","9/6/2012",1,"WA","ntl",0.239,"NLA 2012"
"6827",8444,"NLA12_WA-120","9/6/2012",1,"WA","ptl",50,"NLA 2012"
"6828",8444,"NLA12_WA-120","9/6/2012",1,"WA","turb",0.41,"NLA 2012"
"6829",6984,"NLA12_WA-121","7/5/2012",1,"WA","ntl",0.348,"NLA 2012"
"6830",6984,"NLA12_WA-121","7/5/2012",1,"WA","ptl",9,"NLA 2012"
"6831",6984,"NLA12_WA-121","7/5/2012",1,"WA","turb",0.9,"NLA 2012"
"6832",8442,"NLA12_WA-124","9/7/2012",1,"WA","ntl",0.746,"NLA 2012"
"6833",8442,"NLA12_WA-124","9/7/2012",1,"WA","ptl",25,"NLA 2012"
"6834",8442,"NLA12_WA-124","9/7/2012",1,"WA","turb",1.01,"NLA 2012"
"6835",8182,"NLA12_WA-125","8/23/2012",1,"WA","ntl",0.228,"NLA 2012"
"6836",8182,"NLA12_WA-125","8/23/2012",1,"WA","ptl",72,"NLA 2012"
"6837",8182,"NLA12_WA-125","8/23/2012",1,"WA","turb",0.2,"NLA 2012"
"6838",7256,"NLA12_WA-126","7/19/2012",1,"WA","ntl",0.171,"NLA 2012"
"6839",7256,"NLA12_WA-126","7/19/2012",1,"WA","ptl",40,"NLA 2012"
"6840",7256,"NLA12_WA-126","7/19/2012",1,"WA","turb",0.44,"NLA 2012"
"6841",1000113,"NLA12_WA-129","8/1/2012",1,"WA","ntl",0.035,"NLA 2012"
"6842",1000113,"NLA12_WA-129","8/1/2012",1,"WA","ptl",85,"NLA 2012"
"6843",1000113,"NLA12_WA-129","8/1/2012",1,"WA","turb",0.06,"NLA 2012"
"6844",1000134,"NLA12_WA-131","8/8/2012",1,"WA","ntl",1.159,"NLA 2012"
"6845",1000134,"NLA12_WA-131","8/8/2012",1,"WA","ptl",95,"NLA 2012"
"6846",1000134,"NLA12_WA-131","8/8/2012",1,"WA","turb",0.58,"NLA 2012"
"6847",7956,"NLA12_WA-133","8/15/2012",1,"WA","ntl",0.749,"NLA 2012"
"6848",7956,"NLA12_WA-133","8/15/2012",1,"WA","ptl",62,"NLA 2012"
"6849",7956,"NLA12_WA-133","8/15/2012",1,"WA","turb",0.99,"NLA 2012"
"6850",8657,"NLA12_WA-133","9/19/2012",2,"WA","ntl",0.861,"NLA 2012"
"6851",8657,"NLA12_WA-133","9/19/2012",2,"WA","ptl",53,"NLA 2012"
"6852",8657,"NLA12_WA-133","9/19/2012",2,"WA","turb",1.5,"NLA 2012"
"6853",7055,"NLA12_WA-138","7/10/2012",1,"WA","ntl",0.279,"NLA 2012"
"6854",7055,"NLA12_WA-138","7/10/2012",1,"WA","ptl",12,"NLA 2012"
"6855",7055,"NLA12_WA-138","7/10/2012",1,"WA","turb",0.79,"NLA 2012"
"6856",7148,"NLA12_WA-141","7/11/2012",1,"WA","ntl",0.31,"NLA 2012"
"6857",7148,"NLA12_WA-141","7/11/2012",1,"WA","ptl",23,"NLA 2012"
"6858",7148,"NLA12_WA-141","7/11/2012",1,"WA","turb",0.54,"NLA 2012"
"6859",8291,"NLA12_WA-146","8/28/2012",1,"WA","ntl",0.141,"NLA 2012"
"6860",8291,"NLA12_WA-146","8/28/2012",1,"WA","ptl",34,"NLA 2012"
"6861",8291,"NLA12_WA-146","8/28/2012",1,"WA","turb",0.38,"NLA 2012"
"6862",1000194,"NLA12_WA-147","8/7/2012",1,"WA","ntl",0.456,"NLA 2012"
"6863",1000194,"NLA12_WA-147","8/7/2012",1,"WA","ptl",41,"NLA 2012"
"6864",1000194,"NLA12_WA-147","8/7/2012",1,"WA","turb",0.41,"NLA 2012"
"6865",8627,"NLA12_WA-151","9/18/2012",1,"WA","ntl",0.014,"NLA 2012"
"6866",8627,"NLA12_WA-151","9/18/2012",1,"WA","ptl",15,"NLA 2012"
"6867",8627,"NLA12_WA-151","9/18/2012",1,"WA","turb",0.42,"NLA 2012"
"6868",8782,"NLA12_WA-154","9/25/2012",1,"WA","ntl",0.534,"NLA 2012"
"6869",8782,"NLA12_WA-154","9/25/2012",1,"WA","ptl",53,"NLA 2012"
"6870",8782,"NLA12_WA-154","9/25/2012",1,"WA","turb",1.6,"NLA 2012"
"6871",6983,"NLA12_WA-157","7/4/2012",1,"WA","ntl",0.099,"NLA 2012"
"6872",6983,"NLA12_WA-157","7/4/2012",1,"WA","ptl",25,"NLA 2012"
"6873",6983,"NLA12_WA-157","7/4/2012",1,"WA","turb",1,"NLA 2012"
"6874",8552,"NLA12_WA-159","9/13/2012",1,"WA","ntl",0.536,"NLA 2012"
"6875",8552,"NLA12_WA-159","9/13/2012",1,"WA","ptl",67,"NLA 2012"
"6876",8552,"NLA12_WA-159","9/13/2012",1,"WA","turb",0.74,"NLA 2012"
"6877",7538,"NLA12_WA-R08","7/30/2012",1,"WA","ntl",0.479,"NLA 2012"
"6878",7538,"NLA12_WA-R08","7/30/2012",1,"WA","ptl",69,"NLA 2012"
"6879",7538,"NLA12_WA-R08","7/30/2012",1,"WA","turb",0.92,"NLA 2012"
"6880",7642,"NLA12_WA-R09","7/31/2012",1,"WA","ntl",0.219,"NLA 2012"
"6881",7642,"NLA12_WA-R09","7/31/2012",1,"WA","ptl",79,"NLA 2012"
"6882",7642,"NLA12_WA-R09","7/31/2012",1,"WA","turb",0.44,"NLA 2012"
"6883",7621,"NLA12_WA-R10","8/1/2012",1,"WA","ntl",0.8,"NLA 2012"
"6884",7621,"NLA12_WA-R10","8/1/2012",1,"WA","ptl",20,"NLA 2012"
"6885",7621,"NLA12_WA-R10","8/1/2012",1,"WA","turb",1.04,"NLA 2012"
"6886",7743,"NLA12_WA-R11","8/7/2012",1,"WA","ntl",0.073,"NLA 2012"
"6887",7743,"NLA12_WA-R11","8/7/2012",1,"WA","ptl",8,"NLA 2012"
"6888",7743,"NLA12_WA-R11","8/7/2012",1,"WA","turb",2.55,"NLA 2012"
"6889",1000023,"NLA12_WI-101","6/26/2012",1,"WI","ntl",1.06,"NLA 2012"
"6890",1000023,"NLA12_WI-101","6/26/2012",1,"WI","ptl",92,"NLA 2012"
"6891",1000023,"NLA12_WI-101","6/26/2012",1,"WI","turb",11.3,"NLA 2012"
"6892",1000154,"NLA12_WI-101","8/15/2012",2,"WI","ntl",1.35,"NLA 2012"
"6893",1000154,"NLA12_WI-101","8/15/2012",2,"WI","ptl",57,"NLA 2012"
"6894",1000154,"NLA12_WI-101","8/15/2012",2,"WI","turb",13.8,"NLA 2012"
"6895",1000028,"NLA12_WI-102","6/27/2012",1,"WI","ntl",0.8,"NLA 2012"
"6896",1000028,"NLA12_WI-102","6/27/2012",1,"WI","ptl",10,"NLA 2012"
"6897",1000028,"NLA12_WI-102","6/27/2012",1,"WI","turb",1.5,"NLA 2012"
"6898",1000116,"NLA12_WI-103","8/1/2012",1,"WI","ntl",0.8,"NLA 2012"
"6899",1000116,"NLA12_WI-103","8/1/2012",1,"WI","ptl",77,"NLA 2012"
"6900",1000116,"NLA12_WI-103","8/1/2012",1,"WI","turb",1.7,"NLA 2012"
"6901",1000121,"NLA12_WI-104","7/17/2012",1,"WI","ntl",0.27,"NLA 2012"
"6902",1000121,"NLA12_WI-104","7/17/2012",1,"WI","ptl",13,"NLA 2012"
"6903",1000121,"NLA12_WI-104","7/17/2012",1,"WI","turb",1.2,"NLA 2012"
"6904",1000188,"NLA12_WI-106","8/28/2012",1,"WI","ntl",0.68,"NLA 2012"
"6905",1000188,"NLA12_WI-106","8/28/2012",1,"WI","ptl",24,"NLA 2012"
"6906",1000188,"NLA12_WI-106","8/28/2012",1,"WI","turb",1.9,"NLA 2012"
"6907",1000135,"NLA12_WI-107","8/8/2012",1,"WI","ntl",0.82,"NLA 2012"
"6908",1000135,"NLA12_WI-107","8/8/2012",1,"WI","ptl",27,"NLA 2012"
"6909",1000135,"NLA12_WI-107","8/8/2012",1,"WI","turb",4.5,"NLA 2012"
"6910",1000109,"NLA12_WI-108","7/30/2012",1,"WI","ntl",0.97,"NLA 2012"
"6911",1000109,"NLA12_WI-108","7/30/2012",1,"WI","ptl",56,"NLA 2012"
"6912",1000109,"NLA12_WI-108","7/30/2012",1,"WI","turb",16.8,"NLA 2012"
"6913",8193,"NLA12_WI-109","8/22/2012",1,"WI","ntl",0.76,"NLA 2012"
"6914",8193,"NLA12_WI-109","8/22/2012",1,"WI","ptl",49,"NLA 2012"
"6915",8193,"NLA12_WI-109","8/22/2012",1,"WI","turb",11.3,"NLA 2012"
"6916",1000147,"NLA12_WI-110","8/13/2012",1,"WI","ntl",0.65,"NLA 2012"
"6917",1000147,"NLA12_WI-110","8/13/2012",1,"WI","ptl",15,"NLA 2012"
"6918",1000147,"NLA12_WI-110","8/13/2012",1,"WI","turb",4.6,"NLA 2012"
"6919",8430,"NLA12_WI-111","9/6/2012",1,"WI","ntl",0.89,"NLA 2012"
"6920",8430,"NLA12_WI-111","9/6/2012",1,"WI","ptl",13,"NLA 2012"
"6921",8430,"NLA12_WI-111","9/6/2012",1,"WI","turb",1.3,"NLA 2012"
"6922",1000108,"NLA12_WI-112","7/19/2012",1,"WI","ntl",0.91,"NLA 2012"
"6923",1000108,"NLA12_WI-112","7/19/2012",1,"WI","ptl",14,"NLA 2012"
"6924",1000108,"NLA12_WI-112","7/19/2012",1,"WI","turb",3.3,"NLA 2012"
"6925",1000204,"NLA12_WI-112","9/12/2012",2,"WI","ntl",0.85,"NLA 2012"
"6926",1000204,"NLA12_WI-112","9/12/2012",2,"WI","ptl",11,"NLA 2012"
"6927",1000204,"NLA12_WI-112","9/12/2012",2,"WI","turb",1,"NLA 2012"
"6928",1000039,"NLA12_WI-113","7/5/2012",1,"WI","ntl",1.67,"NLA 2012"
"6929",1000039,"NLA12_WI-113","7/5/2012",1,"WI","ptl",12,"NLA 2012"
"6930",1000039,"NLA12_WI-113","7/5/2012",1,"WI","turb",1.5,"NLA 2012"
"6931",8194,"NLA12_WI-115","8/20/2012",1,"WI","ntl",0.87,"NLA 2012"
"6932",8194,"NLA12_WI-115","8/20/2012",1,"WI","ptl",32,"NLA 2012"
"6933",8194,"NLA12_WI-115","8/20/2012",1,"WI","turb",6.4,"NLA 2012"
"6934",1000044,"NLA12_WI-117","7/10/2012",1,"WI","ntl",0.72,"NLA 2012"
"6935",1000044,"NLA12_WI-117","7/10/2012",1,"WI","ptl",18,"NLA 2012"
"6936",1000044,"NLA12_WI-117","7/10/2012",1,"WI","turb",1.6,"NLA 2012"
"6937",1000138,"NLA12_WI-120","8/9/2012",1,"WI","ntl",1.19,"NLA 2012"
"6938",1000138,"NLA12_WI-120","8/9/2012",1,"WI","ptl",44,"NLA 2012"
"6939",1000138,"NLA12_WI-120","8/9/2012",1,"WI","turb",17.9,"NLA 2012"
"6940",1000222,"NLA12_WI-122","9/20/2012",1,"WI","ntl",0.58,"NLA 2012"
"6941",1000222,"NLA12_WI-122","9/20/2012",1,"WI","ptl",31,"NLA 2012"
"6942",1000222,"NLA12_WI-122","9/20/2012",1,"WI","turb",1.9,"NLA 2012"
"6943",1000119,"NLA12_WI-127","8/2/2012",1,"WI","ntl",3.87,"NLA 2012"
"6944",1000119,"NLA12_WI-127","8/2/2012",1,"WI","ptl",232,"NLA 2012"
"6945",1000119,"NLA12_WI-127","8/2/2012",1,"WI","turb",78.2,"NLA 2012"
"6946",1000144,"NLA12_WI-128","7/25/2012",1,"WI","ntl",0.87,"NLA 2012"
"6947",1000144,"NLA12_WI-128","7/25/2012",1,"WI","ptl",60,"NLA 2012"
"6948",1000144,"NLA12_WI-128","7/25/2012",1,"WI","turb",3.2,"NLA 2012"
"6949",1000127,"NLA12_WI-129","8/7/2012",1,"WI","ntl",0.87,"NLA 2012"
"6950",1000127,"NLA12_WI-129","8/7/2012",1,"WI","ptl",25,"NLA 2012"
"6951",1000127,"NLA12_WI-129","8/7/2012",1,"WI","turb",3.4,"NLA 2012"
"6952",1000082,"NLA12_WI-131","7/18/2012",1,"WI","ntl",0.019,"NLA 2012"
"6953",1000082,"NLA12_WI-131","7/18/2012",1,"WI","ptl",24,"NLA 2012"
"6954",1000082,"NLA12_WI-131","7/18/2012",1,"WI","turb",4.3,"NLA 2012"
"6955",8427,"NLA12_WI-132","9/6/2012",1,"WI","ntl",1.52,"NLA 2012"
"6956",8427,"NLA12_WI-132","9/6/2012",1,"WI","ptl",109,"NLA 2012"
"6957",8427,"NLA12_WI-132","9/6/2012",1,"WI","turb",23.1,"NLA 2012"
"6958",8426,"NLA12_WI-133","9/5/2012",1,"WI","ntl",1.33,"NLA 2012"
"6959",8426,"NLA12_WI-133","9/5/2012",1,"WI","ptl",25,"NLA 2012"
"6960",8426,"NLA12_WI-133","9/5/2012",1,"WI","turb",4.7,"NLA 2012"
"6961",7808,"NLA12_WI-134","8/9/2012",1,"WI","ntl",10.3,"NLA 2012"
"6962",7808,"NLA12_WI-134","8/9/2012",1,"WI","ptl",1730,"NLA 2012"
"6963",7808,"NLA12_WI-134","8/9/2012",1,"WI","turb",213,"NLA 2012"
"6964",8429,"NLA12_WI-135","8/29/2012",1,"WI","ntl",0.78,"NLA 2012"
"6965",8429,"NLA12_WI-135","8/29/2012",1,"WI","ptl",20,"NLA 2012"
"6966",8429,"NLA12_WI-135","8/29/2012",1,"WI","turb",2.5,"NLA 2012"
"6967",1000180,"NLA12_WI-138","8/27/2012",1,"WI","ntl",0.53,"NLA 2012"
"6968",1000180,"NLA12_WI-138","8/27/2012",1,"WI","ptl",17,"NLA 2012"
"6969",1000180,"NLA12_WI-138","8/27/2012",1,"WI","turb",2.7,"NLA 2012"
"6970",6776,"NLA12_WI-140","6/25/2012",1,"WI","ntl",1.15,"NLA 2012"
"6971",6776,"NLA12_WI-140","6/25/2012",1,"WI","ptl",75,"NLA 2012"
"6972",6776,"NLA12_WI-140","6/25/2012",1,"WI","turb",5.7,"NLA 2012"
"6973",1000217,"NLA12_WI-142","9/25/2012",1,"WI","ntl",1.18,"NLA 2012"
