uid,site_id,date_col,visit_no,state,analyte,result,source
7106,NLA12_OK-302,7/11/2012,1,OK,ntl,0.85,NLA 2012
7106,NLA12_OK-302,7/11/2012,1,OK,ptl,24,NLA 2012
7106,NLA12_OK-302,7/11/2012,1,OK,turb,2.78,NLA 2012
7364,NLA12_OK-306,7/23/2012,1,OK,ntl,0.57,NLA 2012
7364,NLA12_OK-306,7/23/2012,1,OK,ptl,5,NLA 2012
7364,NLA12_OK-306,7/23/2012,1,OK,turb,3.26,NLA 2012
8481,NLA12_OK-311,9/11/2012,1,OK,ntl,0.79,NLA 2012
8481,NLA12_OK-311,9/11/2012,1,OK,ptl,19,NLA 2012
8481,NLA12_OK-311,9/11/2012,1,OK,turb,3.94,NLA 2012
6249,NLA12_OK-R01,5/22/2012,1,OK,ntl,0.594,NLA 2012
6249,NLA12_OK-R01,5/22/2012,1,OK,ptl,28,NLA 2012
6249,NLA12_OK-R01,5/22/2012,1,OK,turb,4.59,NLA 2012
6302,NLA12_OK-R09,5/23/2012,1,OK,ntl,0.838,NLA 2012
6302,NLA12_OK-R09,5/23/2012,1,OK,ptl,46,NLA 2012
6302,NLA12_OK-R09,5/23/2012,1,OK,turb,9,NLA 2012
1000021,NLA12_OR-101,6/26/2012,1,OR,ntl,0.839,NLA 2012
1000021,NLA12_OR-101,6/26/2012,1,OR,ptl,332,NLA 2012
1000021,NLA12_OR-101,6/26/2012,1,OR,turb,33.64,NLA 2012
7810,NLA12_OR-102,8/9/2012,1,OR,ntl,1.199,NLA 2012
7810,NLA12_OR-102,8/9/2012,1,OR,ptl,452,NLA 2012
7810,NLA12_OR-102,8/9/2012,1,OR,turb,144.62,NLA 2012
8165,NLA12_OR-103,8/22/2012,1,OR,ntl,0.083,NLA 2012
8165,NLA12_OR-103,8/22/2012,1,OR,ptl,65,NLA 2012
8165,NLA12_OR-103,8/22/2012,1,OR,turb,0.42,NLA 2012
8514,NLA12_OR-103,9/12/2012,2,OR,ntl,0.095,NLA 2012
8514,NLA12_OR-103,9/12/2012,2,OR,ptl,66,NLA 2012
8514,NLA12_OR-103,9/12/2012,2,OR,turb,0.67,NLA 2012
7027,NLA12_OR-104,7/9/2012,1,OR,ntl,0.186,NLA 2012
7027,NLA12_OR-104,7/9/2012,1,OR,ptl,32,NLA 2012
7027,NLA12_OR-104,7/9/2012,1,OR,turb,5.79,NLA 2012
7719,NLA12_OR-105,8/6/2012,1,OR,ntl,0.288,NLA 2012
7719,NLA12_OR-105,8/6/2012,1,OR,ptl,48,NLA 2012
7719,NLA12_OR-105,8/6/2012,1,OR,turb,1.56,NLA 2012
1000049,NLA12_OR-106,7/10/2012,1,OR,ntl,0.016,NLA 2012
1000049,NLA12_OR-106,7/10/2012,1,OR,ptl,62,NLA 2012
1000049,NLA12_OR-106,7/10/2012,1,OR,turb,0.14,NLA 2012
7615,NLA12_OR-107,8/1/2012,1,OR,ntl,0.173,NLA 2012
7615,NLA12_OR-107,8/1/2012,1,OR,ptl,18,NLA 2012
7615,NLA12_OR-107,8/1/2012,1,OR,turb,0.62,NLA 2012
7918,NLA12_OR-109,8/13/2012,1,OR,ntl,0.029,NLA 2012
7918,NLA12_OR-109,8/13/2012,1,OR,ptl,9,NLA 2012
7918,NLA12_OR-109,8/13/2012,1,OR,turb,0.04,NLA 2012
6667,NLA12_OR-110,6/18/2012,1,OR,ntl,0.195,NLA 2012
6667,NLA12_OR-110,6/18/2012,1,OR,ptl,21,NLA 2012
6667,NLA12_OR-110,6/18/2012,1,OR,turb,1.08,NLA 2012
6843,NLA12_OR-111,6/27/2012,1,OR,ntl,2.424,NLA 2012
6843,NLA12_OR-111,6/27/2012,1,OR,ptl,306,NLA 2012
6843,NLA12_OR-111,6/27/2012,1,OR,turb,2.24,NLA 2012
7776,NLA12_OR-112,8/8/2012,1,OR,ntl,0.348,NLA 2012
7776,NLA12_OR-112,8/8/2012,1,OR,ptl,125,NLA 2012
7776,NLA12_OR-112,8/8/2012,1,OR,turb,4.47,NLA 2012
7207,NLA12_OR-113,7/16/2012,1,OR,ntl,0.213,NLA 2012
7207,NLA12_OR-113,7/16/2012,1,OR,ptl,25,NLA 2012
7207,NLA12_OR-113,7/16/2012,1,OR,turb,1.51,NLA 2012
8074,NLA12_OR-121,8/20/2012,1,OR,ntl,0.19,NLA 2012
8074,NLA12_OR-121,8/20/2012,1,OR,ptl,39,NLA 2012
8074,NLA12_OR-121,8/20/2012,1,OR,turb,0.32,NLA 2012
8542,NLA12_OR-121,9/13/2012,2,OR,ntl,0.256,NLA 2012
8542,NLA12_OR-121,9/13/2012,2,OR,ptl,40,NLA 2012
8542,NLA12_OR-121,9/13/2012,2,OR,turb,0.27,NLA 2012
7226,NLA12_OR-123,7/17/2012,1,OR,ntl,0.191,NLA 2012
7226,NLA12_OR-123,7/17/2012,1,OR,ptl,37,NLA 2012
7226,NLA12_OR-123,7/17/2012,1,OR,turb,1.32,NLA 2012
8478,NLA12_OR-126,9/10/2012,1,OR,ntl,0.13,NLA 2012
8478,NLA12_OR-126,9/10/2012,1,OR,ptl,26,NLA 2012
8478,NLA12_OR-126,9/10/2012,1,OR,turb,0.66,NLA 2012
7949,NLA12_OR-128,8/14/2012,1,OR,ntl,0.17,NLA 2012
7949,NLA12_OR-128,8/14/2012,1,OR,ptl,23,NLA 2012
7949,NLA12_OR-128,8/14/2012,1,OR,turb,1.33,NLA 2012
7560,NLA12_OR-129,7/30/2012,1,OR,ntl,0.171,NLA 2012
7560,NLA12_OR-129,7/30/2012,1,OR,ptl,20,NLA 2012
7560,NLA12_OR-129,7/30/2012,1,OR,turb,0.4,NLA 2012
1000017,NLA12_OR-131,6/21/2012,1,OR,ntl,0.625,NLA 2012
1000017,NLA12_OR-131,6/21/2012,1,OR,ptl,197,NLA 2012
1000017,NLA12_OR-131,6/21/2012,1,OR,turb,2.01,NLA 2012
1000016,NLA12_OR-133,6/20/2012,1,OR,ntl,0.16,NLA 2012
1000016,NLA12_OR-133,6/20/2012,1,OR,ptl,20,NLA 2012
1000016,NLA12_OR-133,6/20/2012,1,OR,turb,1.95,NLA 2012
7995,NLA12_OR-144,8/15/2012,1,OR,ntl,0.296,NLA 2012
7995,NLA12_OR-144,8/15/2012,1,OR,ptl,17,NLA 2012
7995,NLA12_OR-144,8/15/2012,1,OR,turb,0.65,NLA 2012
7622,NLA12_OR-145,7/31/2012,1,OR,ntl,0.181,NLA 2012
7622,NLA12_OR-145,7/31/2012,1,OR,ptl,12,NLA 2012
7622,NLA12_OR-145,7/31/2012,1,OR,turb,1.01,NLA 2012
7747,NLA12_OR-154,8/7/2012,1,OR,ntl,0.578,NLA 2012
7747,NLA12_OR-154,8/7/2012,1,OR,ptl,288,NLA 2012
7747,NLA12_OR-154,8/7/2012,1,OR,turb,0.9,NLA 2012
7250,NLA12_OR-155,7/18/2012,1,OR,ntl,0.411,NLA 2012
7250,NLA12_OR-155,7/18/2012,1,OR,ptl,51,NLA 2012
7250,NLA12_OR-155,7/18/2012,1,OR,turb,3.52,NLA 2012
8634,NLA12_OR-158,9/18/2012,1,OR,ntl,3.125,NLA 2012
8634,NLA12_OR-158,9/18/2012,1,OR,ptl,187,NLA 2012
8634,NLA12_OR-158,9/18/2012,1,OR,turb,4.14,NLA 2012
8164,NLA12_OR-160,8/21/2012,1,OR,ntl,0.245,NLA 2012
8164,NLA12_OR-160,8/21/2012,1,OR,ptl,30,NLA 2012
8164,NLA12_OR-160,8/21/2012,1,OR,turb,0.41,NLA 2012
8633,NLA12_OR-163,9/17/2012,1,OR,ntl,0.208,NLA 2012
8633,NLA12_OR-163,9/17/2012,1,OR,ptl,9,NLA 2012
8633,NLA12_OR-163,9/17/2012,1,OR,turb,0.82,NLA 2012
1000211,NLA12_OR-167,9/19/2012,1,OR,ntl,0.48,NLA 2012
1000211,NLA12_OR-167,9/19/2012,1,OR,ptl,117,NLA 2012
1000211,NLA12_OR-167,9/19/2012,1,OR,turb,2.56,NLA 2012
7100,NLA12_OR-169,7/11/2012,1,OR,ntl,0.034,NLA 2012
7100,NLA12_OR-169,7/11/2012,1,OR,ptl,25,NLA 2012
7100,NLA12_OR-169,7/11/2012,1,OR,turb,1.37,NLA 2012
8479,NLA12_OR-173,9/11/2012,1,OR,ntl,0.083,NLA 2012
8479,NLA12_OR-173,9/11/2012,1,OR,ptl,4,NLA 2012
8479,NLA12_OR-173,9/11/2012,1,OR,turb,0.21,NLA 2012
6537,NLA12_PA-101,6/12/2012,1,PA,ntl,1.26,NLA 2012
6537,NLA12_PA-101,6/12/2012,1,PA,ptl,25,NLA 2012
6537,NLA12_PA-101,6/12/2012,1,PA,turb,7.01,NLA 2012
8507,NLA12_PA-101,9/12/2012,2,PA,ntl,0.44,NLA 2012
8507,NLA12_PA-101,9/12/2012,2,PA,ptl,10,NLA 2012
8507,NLA12_PA-101,9/12/2012,2,PA,turb,1.43,NLA 2012
6252,NLA12_PA-102,9/5/2012,1,PA,ntl,2.08,NLA 2012
6252,NLA12_PA-102,9/5/2012,1,PA,ptl,83,NLA 2012
6252,NLA12_PA-102,9/5/2012,1,PA,turb,9.35,NLA 2012
8324,NLA12_PA-103,8/28/2012,1,PA,ntl,0.85,NLA 2012
8324,NLA12_PA-103,8/28/2012,1,PA,ptl,35,NLA 2012
8324,NLA12_PA-103,8/28/2012,1,PA,turb,9.28,NLA 2012
7113,NLA12_PA-105,7/10/2012,1,PA,ntl,0.25,NLA 2012
7113,NLA12_PA-105,7/10/2012,1,PA,ptl,11,NLA 2012
7113,NLA12_PA-105,7/10/2012,1,PA,turb,1.22,NLA 2012
7596,NLA12_PA-106,7/31/2012,1,PA,ntl,0.56,NLA 2012
7596,NLA12_PA-106,7/31/2012,1,PA,ptl,7,NLA 2012
7596,NLA12_PA-106,7/31/2012,1,PA,turb,1.27,NLA 2012
6451,NLA12_PA-107,6/6/2012,1,PA,ntl,0.96,NLA 2012
6451,NLA12_PA-107,6/6/2012,1,PA,ptl,41,NLA 2012
6451,NLA12_PA-107,6/6/2012,1,PA,turb,9.16,NLA 2012
6347,NLA12_PA-108,5/30/2012,1,PA,ntl,0.52,NLA 2012
6347,NLA12_PA-108,5/30/2012,1,PA,ptl,16,NLA 2012
6347,NLA12_PA-108,5/30/2012,1,PA,turb,1.31,NLA 2012
7803,NLA12_PA-108,8/8/2012,2,PA,ntl,0.53,NLA 2012
7803,NLA12_PA-108,8/8/2012,2,PA,ptl,37,NLA 2012
7803,NLA12_PA-108,8/8/2012,2,PA,turb,11.52,NLA 2012
6833,NLA12_PA-109,6/26/2012,1,PA,ntl,0.27,NLA 2012
6833,NLA12_PA-109,6/26/2012,1,PA,ptl,10,NLA 2012
6833,NLA12_PA-109,6/26/2012,1,PA,turb,1.6,NLA 2012
7122,NLA12_PA-110,7/11/2012,1,PA,ntl,0.8,NLA 2012
7122,NLA12_PA-110,7/11/2012,1,PA,ptl,77,NLA 2012
7122,NLA12_PA-110,7/11/2012,1,PA,turb,6.01,NLA 2012
8201,NLA12_PA-111,8/23/2012,1,PA,ntl,0.74,NLA 2012
8201,NLA12_PA-111,8/23/2012,1,PA,ptl,36,NLA 2012
8201,NLA12_PA-111,8/23/2012,1,PA,turb,5.16,NLA 2012
7982,NLA12_PA-113,8/15/2012,1,PA,ntl,0.31,NLA 2012
7982,NLA12_PA-113,8/15/2012,1,PA,ptl,13,NLA 2012
7982,NLA12_PA-113,8/15/2012,1,PA,turb,1.58,NLA 2012
7269,NLA12_PA-114,7/18/2012,1,PA,ntl,0.27,NLA 2012
7269,NLA12_PA-114,7/18/2012,1,PA,ptl,5,NLA 2012
7269,NLA12_PA-114,7/18/2012,1,PA,turb,1,NLA 2012
8202,NLA12_PA-115,8/22/2012,1,PA,ntl,0.39,NLA 2012
8202,NLA12_PA-115,8/22/2012,1,PA,ptl,17,NLA 2012
8202,NLA12_PA-115,8/22/2012,1,PA,turb,1.69,NLA 2012
7595,NLA12_PA-117,8/1/2012,1,PA,ntl,0.78,NLA 2012
7595,NLA12_PA-117,8/1/2012,1,PA,ptl,52,NLA 2012
7595,NLA12_PA-117,8/1/2012,1,PA,turb,15.17,NLA 2012
6832,NLA12_PA-118,6/27/2012,1,PA,ntl,0.3,NLA 2012
6832,NLA12_PA-118,6/27/2012,1,PA,ptl,14,NLA 2012
6832,NLA12_PA-118,6/27/2012,1,PA,turb,1.86,NLA 2012
8422,NLA12_PA-119,9/6/2012,1,PA,ntl,0.7,NLA 2012
8422,NLA12_PA-119,9/6/2012,1,PA,ptl,5,NLA 2012
8422,NLA12_PA-119,9/6/2012,1,PA,turb,1,NLA 2012
7360,NLA12_PA-R10,7/23/2012,1,PA,ntl,0.121,NLA 2012
7360,NLA12_PA-R10,7/23/2012,1,PA,ptl,10,NLA 2012
7360,NLA12_PA-R10,7/23/2012,1,PA,turb,0.95,NLA 2012
7361,NLA12_PA-R11,7/24/2012,1,PA,ntl,0.141,NLA 2012
7361,NLA12_PA-R11,7/24/2012,1,PA,ptl,22,NLA 2012
7361,NLA12_PA-R11,7/24/2012,1,PA,turb,0.9,NLA 2012
6929,NLA12_RI-102,7/2/2012,1,RI,ntl,0.33,NLA 2012
6929,NLA12_RI-102,7/2/2012,1,RI,ptl,18,NLA 2012
6929,NLA12_RI-102,7/2/2012,1,RI,turb,1.5,NLA 2012
7466,NLA12_RI-102,7/25/2012,2,RI,ntl,0.316,NLA 2012
7466,NLA12_RI-102,7/25/2012,2,RI,ptl,25,NLA 2012
7466,NLA12_RI-102,7/25/2012,2,RI,turb,0.91,NLA 2012
7233,NLA12_RI-103,7/17/2012,1,RI,ntl,0.283,NLA 2012
7233,NLA12_RI-103,7/17/2012,1,RI,ptl,20,NLA 2012
7233,NLA12_RI-103,7/17/2012,1,RI,turb,1.1,NLA 2012
6831,NLA12_RI-104,6/27/2012,1,RI,ntl,0.303,NLA 2012
6831,NLA12_RI-104,6/27/2012,1,RI,ptl,20,NLA 2012
6831,NLA12_RI-104,6/27/2012,1,RI,turb,1.49,NLA 2012
7264,NLA12_RI-108,7/18/2012,1,RI,ntl,0.291,NLA 2012
7264,NLA12_RI-108,7/18/2012,1,RI,ptl,16,NLA 2012
7264,NLA12_RI-108,7/18/2012,1,RI,turb,0.96,NLA 2012
7092,NLA12_RI-110,7/10/2012,1,RI,ntl,0.679,NLA 2012
7092,NLA12_RI-110,7/10/2012,1,RI,ptl,36,NLA 2012
7092,NLA12_RI-110,7/10/2012,1,RI,turb,2.44,NLA 2012
6967,NLA12_RI-111,7/5/2012,1,RI,ntl,0.596,NLA 2012
6967,NLA12_RI-111,7/5/2012,1,RI,ptl,24,NLA 2012
6967,NLA12_RI-111,7/5/2012,1,RI,turb,2.3,NLA 2012
7305,NLA12_RI-111,7/19/2012,2,RI,ntl,0.376,NLA 2012
7305,NLA12_RI-111,7/19/2012,2,RI,ptl,37,NLA 2012
7305,NLA12_RI-111,7/19/2012,2,RI,turb,4.09,NLA 2012
7138,NLA12_RI-112,7/11/2012,1,RI,ntl,0.583,NLA 2012
7138,NLA12_RI-112,7/11/2012,1,RI,ptl,47,NLA 2012
7138,NLA12_RI-112,7/11/2012,1,RI,turb,1.95,NLA 2012
7149,NLA12_RI-113,7/12/2012,1,RI,ntl,0.601,NLA 2012
7149,NLA12_RI-113,7/12/2012,1,RI,ptl,29,NLA 2012
7149,NLA12_RI-113,7/12/2012,1,RI,turb,1.5,NLA 2012
7927,NLA12_SC-102,8/14/2012,1,SC,ntl,0.779,NLA 2012
7927,NLA12_SC-102,8/14/2012,1,SC,ptl,44,NLA 2012
7927,NLA12_SC-102,8/14/2012,1,SC,turb,1.47,NLA 2012
6444,NLA12_SC-103,6/5/2012,1,SC,ntl,0.053,NLA 2012
6444,NLA12_SC-103,6/5/2012,1,SC,ptl,22,NLA 2012
6444,NLA12_SC-103,6/5/2012,1,SC,turb,0.25,NLA 2012
8125,NLA12_SC-103,8/21/2012,2,SC,ntl,0.085,NLA 2012
8125,NLA12_SC-103,8/21/2012,2,SC,ptl,14,NLA 2012
8125,NLA12_SC-103,8/21/2012,2,SC,turb,0.58,NLA 2012
6320,NLA12_SC-104,5/25/2012,1,SC,ntl,1.204,NLA 2012
6320,NLA12_SC-104,5/25/2012,1,SC,ptl,71,NLA 2012
6320,NLA12_SC-104,5/25/2012,1,SC,turb,3.66,NLA 2012
8011,NLA12_SC-104,8/16/2012,2,SC,ntl,0.864,NLA 2012
8011,NLA12_SC-104,8/16/2012,2,SC,ptl,62,NLA 2012
8011,NLA12_SC-104,8/16/2012,2,SC,turb,6.23,NLA 2012
6321,NLA12_SC-105,5/27/2012,1,SC,ntl,0.838,NLA 2012
6321,NLA12_SC-105,5/27/2012,1,SC,ptl,61,NLA 2012
6321,NLA12_SC-105,5/27/2012,1,SC,turb,12.64,NLA 2012
6397,NLA12_SC-106,6/1/2012,1,SC,ntl,0.238,NLA 2012
6397,NLA12_SC-106,6/1/2012,1,SC,ptl,37,NLA 2012
6397,NLA12_SC-106,6/1/2012,1,SC,turb,2.94,NLA 2012
6326,NLA12_SC-108,5/28/2012,1,SC,ntl,0.498,NLA 2012
6326,NLA12_SC-108,5/28/2012,1,SC,ptl,32,NLA 2012
6326,NLA12_SC-108,5/28/2012,1,SC,turb,2.8,NLA 2012
6325,NLA12_SC-112,5/26/2012,1,SC,ntl,0.3,NLA 2012
6325,NLA12_SC-112,5/26/2012,1,SC,ptl,12,NLA 2012
6325,NLA12_SC-112,5/26/2012,1,SC,turb,1,NLA 2012
7844,NLA12_SC-112,8/12/2012,2,SC,ntl,0.263,NLA 2012
7844,NLA12_SC-112,8/12/2012,2,SC,ptl,22,NLA 2012
7844,NLA12_SC-112,8/12/2012,2,SC,turb,0.79,NLA 2012
7862,NLA12_SC-118,8/13/2012,1,SC,ntl,0.349,NLA 2012
7862,NLA12_SC-118,8/13/2012,1,SC,ptl,51,NLA 2012
7862,NLA12_SC-118,8/13/2012,1,SC,turb,3.81,NLA 2012
8000,NLA12_SC-127,8/15/2012,1,SC,ntl,0.63,NLA 2012
8000,NLA12_SC-127,8/15/2012,1,SC,ptl,25,NLA 2012
8000,NLA12_SC-127,8/15/2012,1,SC,turb,2.67,NLA 2012
6362,NLA12_SD-101,5/31/2012,1,SD,ntl,0.348,NLA 2012
6362,NLA12_SD-101,5/31/2012,1,SD,ptl,27,NLA 2012
6362,NLA12_SD-101,5/31/2012,1,SD,turb,2.77,NLA 2012
7990,NLA12_SD-101,8/16/2012,2,SD,ntl,0.275,NLA 2012
7990,NLA12_SD-101,8/16/2012,2,SD,ptl,29,NLA 2012
7990,NLA12_SD-101,8/16/2012,2,SD,turb,1.26,NLA 2012
6871,NLA12_SD-102,6/28/2012,1,SD,ntl,1.931,NLA 2012
6871,NLA12_SD-102,6/28/2012,1,SD,ptl,709,NLA 2012
6871,NLA12_SD-102,6/28/2012,1,SD,turb,3.85,NLA 2012
8266,NLA12_SD-103,8/28/2012,1,SD,ntl,1.891,NLA 2012
8266,NLA12_SD-103,8/28/2012,1,SD,ptl,67,NLA 2012
8266,NLA12_SD-103,8/28/2012,1,SD,turb,4.51,NLA 2012
6445,NLA12_SD-104,6/6/2012,1,SD,ntl,1.329,NLA 2012
6445,NLA12_SD-104,6/6/2012,1,SD,ptl,119,NLA 2012
6445,NLA12_SD-104,6/6/2012,1,SD,turb,1.2,NLA 2012
7267,NLA12_SD-105,7/18/2012,1,SD,ntl,1.895,NLA 2012
7267,NLA12_SD-105,7/18/2012,1,SD,ptl,100,NLA 2012
7267,NLA12_SD-105,7/18/2012,1,SD,turb,3.68,NLA 2012
6804,NLA12_SD-106,6/26/2012,1,SD,ntl,0.688,NLA 2012
6804,NLA12_SD-106,6/26/2012,1,SD,ptl,42,NLA 2012
6804,NLA12_SD-106,6/26/2012,1,SD,turb,2.84,NLA 2012
7536,NLA12_SD-107,7/30/2012,1,SD,ntl,0.804,NLA 2012
7536,NLA12_SD-107,7/30/2012,1,SD,ptl,39,NLA 2012
7536,NLA12_SD-107,7/30/2012,1,SD,turb,1.96,NLA 2012
7238,NLA12_SD-108,7/17/2012,1,SD,ntl,1.023,NLA 2012
7238,NLA12_SD-108,7/17/2012,1,SD,ptl,57,NLA 2012
7238,NLA12_SD-108,7/17/2012,1,SD,turb,4.91,NLA 2012
8071,NLA12_SD-109,8/20/2012,1,SD,ntl,2.259,NLA 2012
8071,NLA12_SD-109,8/20/2012,1,SD,ptl,501,NLA 2012
8071,NLA12_SD-109,8/20/2012,1,SD,turb,18.09,NLA 2012
6808,NLA12_SD-110,6/27/2012,1,SD,ntl,1.735,NLA 2012
6808,NLA12_SD-110,6/27/2012,1,SD,ptl,167,NLA 2012
6808,NLA12_SD-110,6/27/2012,1,SD,turb,5.64,NLA 2012
7150,NLA12_SD-111,7/12/2012,1,SD,ntl,3.881,NLA 2012
7150,NLA12_SD-111,7/12/2012,1,SD,ptl,162,NLA 2012
7150,NLA12_SD-111,7/12/2012,1,SD,turb,34.34,NLA 2012
6543,NLA12_SD-114,6/12/2012,1,SD,ntl,3.031,NLA 2012
6543,NLA12_SD-114,6/12/2012,1,SD,ptl,144,NLA 2012
6543,NLA12_SD-114,6/12/2012,1,SD,turb,11.79,NLA 2012
6544,NLA12_SD-115,6/12/2012,1,SD,ntl,1.921,NLA 2012
6544,NLA12_SD-115,6/12/2012,1,SD,ptl,187,NLA 2012
6544,NLA12_SD-115,6/12/2012,1,SD,turb,12.9,NLA 2012
7940,NLA12_SD-115,8/14/2012,2,SD,ntl,5.419,NLA 2012
7940,NLA12_SD-115,8/14/2012,2,SD,ptl,294,NLA 2012
7940,NLA12_SD-115,8/14/2012,2,SD,turb,31.85,NLA 2012
7552,NLA12_SD-119,7/31/2012,1,SD,ntl,2.238,NLA 2012
7552,NLA12_SD-119,7/31/2012,1,SD,ptl,390,NLA 2012
7552,NLA12_SD-119,7/31/2012,1,SD,turb,3.43,NLA 2012
6446,NLA12_SD-122,6/6/2012,1,SD,ntl,2.421,NLA 2012
6446,NLA12_SD-122,6/6/2012,1,SD,ptl,147,NLA 2012
6446,NLA12_SD-122,6/6/2012,1,SD,turb,16.46,NLA 2012
6684,NLA12_SD-124,6/19/2012,1,SD,ntl,2.693,NLA 2012
6684,NLA12_SD-124,6/19/2012,1,SD,ptl,236,NLA 2012
6684,NLA12_SD-124,6/19/2012,1,SD,turb,16.01,NLA 2012
7062,NLA12_SD-126,7/10/2012,1,SD,ntl,3.55,NLA 2012
7062,NLA12_SD-126,7/10/2012,1,SD,ptl,316,NLA 2012
7062,NLA12_SD-126,7/10/2012,1,SD,turb,32.77,NLA 2012
6417,NLA12_SD-130,6/5/2012,1,SD,ntl,1.951,NLA 2012
6417,NLA12_SD-130,6/5/2012,1,SD,ptl,126,NLA 2012
6417,NLA12_SD-130,6/5/2012,1,SD,turb,10.47,NLA 2012
7856,NLA12_SD-131,8/13/2012,1,SD,ntl,3.863,NLA 2012
7856,NLA12_SD-131,8/13/2012,1,SD,ptl,336,NLA 2012
7856,NLA12_SD-131,8/13/2012,1,SD,turb,39.26,NLA 2012
7460,NLA12_SD-132,7/26/2012,1,SD,ntl,1.993,NLA 2012
7460,NLA12_SD-132,7/26/2012,1,SD,ptl,366,NLA 2012
7460,NLA12_SD-132,7/26/2012,1,SD,turb,3.75,NLA 2012
7357,NLA12_SD-133,7/23/2012,1,SD,ntl,1.841,NLA 2012
7357,NLA12_SD-133,7/23/2012,1,SD,ptl,304,NLA 2012
7357,NLA12_SD-133,7/23/2012,1,SD,turb,11.47,NLA 2012
7199,NLA12_SD-134,7/16/2012,1,SD,ntl,2.731,NLA 2012
7199,NLA12_SD-134,7/16/2012,1,SD,ptl,928,NLA 2012
7199,NLA12_SD-134,7/16/2012,1,SD,turb,10.2,NLA 2012
7730,NLA12_SD-137,8/7/2012,1,SD,ntl,1.888,NLA 2012
7730,NLA12_SD-137,8/7/2012,1,SD,ptl,475,NLA 2012
7730,NLA12_SD-137,8/7/2012,1,SD,turb,0.62,NLA 2012
6402,NLA12_SD-138,6/4/2012,1,SD,ntl,0.779,NLA 2012
6402,NLA12_SD-138,6/4/2012,1,SD,ptl,49,NLA 2012
6402,NLA12_SD-138,6/4/2012,1,SD,turb,1.26,NLA 2012
6685,NLA12_SD-140,6/19/2012,1,SD,ntl,0.851,NLA 2012
6685,NLA12_SD-140,6/19/2012,1,SD,ptl,68,NLA 2012
6685,NLA12_SD-140,6/19/2012,1,SD,turb,14.12,NLA 2012
8276,NLA12_SD-141,8/28/2012,1,SD,ntl,2.535,NLA 2012
8276,NLA12_SD-141,8/28/2012,1,SD,ptl,39,NLA 2012
8276,NLA12_SD-141,8/28/2012,1,SD,turb,1.44,NLA 2012
8010,NLA12_SD-143,8/16/2012,1,SD,ntl,54,NLA 2012
8010,NLA12_SD-143,8/16/2012,1,SD,ptl,32,NLA 2012
8010,NLA12_SD-143,8/16/2012,1,SD,turb,17.33,NLA 2012
8625,NLA12_SD-146,9/18/2012,1,SD,ntl,1.744,NLA 2012
8625,NLA12_SD-146,9/18/2012,1,SD,ptl,25,NLA 2012
8625,NLA12_SD-146,9/18/2012,1,SD,turb,0.95,NLA 2012
7714,NLA12_SD-147,8/6/2012,1,SD,ntl,2.563,NLA 2012
7714,NLA12_SD-147,8/6/2012,1,SD,ptl,554,NLA 2012
7714,NLA12_SD-147,8/6/2012,1,SD,turb,40.17,NLA 2012
8275,NLA12_SD-150,8/28/2012,1,SD,ntl,3.094,NLA 2012
8275,NLA12_SD-150,8/28/2012,1,SD,ptl,99,NLA 2012
8275,NLA12_SD-150,8/28/2012,1,SD,turb,7.17,NLA 2012
8176,NLA12_SD-154,8/22/2012,1,SD,ntl,2.9,NLA 2012
8176,NLA12_SD-154,8/22/2012,1,SD,ptl,753,NLA 2012
8176,NLA12_SD-154,8/22/2012,1,SD,turb,5.89,NLA 2012
8245,NLA12_SD-157,8/27/2012,1,SD,ntl,2.42,NLA 2012
8245,NLA12_SD-157,8/27/2012,1,SD,ptl,84,NLA 2012
8245,NLA12_SD-157,8/27/2012,1,SD,turb,5.07,NLA 2012
7107,NLA12_SD-158,7/11/2012,1,SD,ntl,1.784,NLA 2012
7107,NLA12_SD-158,7/11/2012,1,SD,ptl,610,NLA 2012
7107,NLA12_SD-158,7/11/2012,1,SD,turb,7.45,NLA 2012
8249,NLA12_SD-162,8/27/2012,1,SD,ntl,2.353,NLA 2012
8249,NLA12_SD-162,8/27/2012,1,SD,ptl,815,NLA 2012
8249,NLA12_SD-162,8/27/2012,1,SD,turb,30.35,NLA 2012
7451,NLA12_SD-165,7/26/2012,1,SD,ntl,1.369,NLA 2012
7451,NLA12_SD-165,7/26/2012,1,SD,ptl,357,NLA 2012
7451,NLA12_SD-165,7/26/2012,1,SD,turb,0.45,NLA 2012
6440,NLA12_SD-166,6/4/2012,1,SD,ntl,1.105,NLA 2012
6440,NLA12_SD-166,6/4/2012,1,SD,ptl,71,NLA 2012
6440,NLA12_SD-166,6/4/2012,1,SD,turb,3.81,NLA 2012
6634,NLA12_SD-168,6/18/2012,1,SD,ntl,1.758,NLA 2012
6634,NLA12_SD-168,6/18/2012,1,SD,ptl,293,NLA 2012
6634,NLA12_SD-168,6/18/2012,1,SD,turb,1.27,NLA 2012
8126,NLA12_SD-170,8/21/2012,1,SD,ntl,3.4,NLA 2012
8126,NLA12_SD-170,8/21/2012,1,SD,ptl,137,NLA 2012
8126,NLA12_SD-170,8/21/2012,1,SD,turb,9.5,NLA 2012
6683,NLA12_SD-172,6/20/2012,1,SD,ntl,1.555,NLA 2012
6683,NLA12_SD-172,6/20/2012,1,SD,ptl,70,NLA 2012
6683,NLA12_SD-172,6/20/2012,1,SD,turb,3.48,NLA 2012
